,mass_1,mass_ratio,a_1,a_2,cos_tilt_1,cos_tilt_2,redshift,chi_eff,tilt_1,tilt_2,sin_tilt_1,sin_tilt_2,chi_p,spin1z,spin2z,spin1x,spin2x
0,22.05652298929251,0.7677535542544772,0.751024418425543,0.14201400979179474,0.28682578652866764,-0.5154169784285703,2.070142592220597,0.09006705060460411,1.2798845751813945,2.1122904951464525,0.9579827598564659,0.8569395184886521,0.7194684450828989,0.21541316951714157,-0.07319643182141224,0.7194684450828989,0.12169741716962332
1,5.805149925532282,0.993435974304057,0.09941027678798416,0.09169897499877613,0.8291038592694248,0.8827163951539829,0.8259100003508244,0.08168524856124618,0.5932933952818575,0.489184426436346,0.5590946168087705,0.4699061243763029,0.05557975060763181,0.08242144413595938,0.08094418865023488,0.05557975060763181,0.04308990995095439
2,7.263957058363976,0.9005707582330831,0.12579222952892544,0.06596819060891325,0.6223906918261697,0.47843715767643613,1.5098137572145018,0.056149131314161604,0.8990029288380798,1.071922234832546,0.782706730984308,0.8781217946016902,0.09845842475781297,0.07829191276286424,0.03156163361198582,0.09845842475781297,0.05792810592412526
3,7.257986074591763,0.9488138377588334,0.6215677418119063,0.15381850610811135,-0.8471377463027493,0.6501088148606152,1.6893364743053387,-0.2215056533345416,2.5813717441636013,0.8630686914553892,0.5313733515985712,0.7598411207881068,0.33028453421214804,-0.5265534959730275,0.09999876670957457,0.33028453421214804,0.11687762607913958
4,5.902655338807219,0.9960584844047674,0.12740265327841868,0.15674480591878898,0.9430291171583188,-0.26374225462222906,0.602257159401471,0.039561529335836856,0.339176065068575,1.8376961034576074,0.33271021053102917,0.9645931904833163,0.15051409325625084,0.12014441164477456,-0.041340228513345116,0.04238816359447439,0.15119497243289284
5,27.51495584603956,0.6842521979032625,0.07655665673011916,0.05560851817202342,-0.18188184207730312,0.8432157150254966,1.2870753874920837,0.010782413520225777,1.7536962034987449,0.5675589859282401,0.9833203931184215,0.5375753509360716,0.07527972179169282,-0.01392426574935384,0.04688997641193105,0.07527972179169282,0.029893768671360402
6,35.79180257538472,0.9766959258692977,0.5626821441312293,0.4102194484188675,-0.9469734827885194,0.6989064684685243,0.7970428092025015,-0.12790102696624564,2.814478317987473,0.7969289337803546,0.32131172231243227,0.7152130789721729,0.2855934154860146,-0.5328450697308619,0.28670502599153663,0.18079636884525754,0.29339431475792466
7,8.376574706977935,0.8681747352802236,0.6293881738532694,0.1544360664310371,0.7837721768920183,0.46147186693367104,1.9756108985920726,0.29717237835119553,0.6700796902040875,1.0911427559528069,0.6210484479732212,0.8871548433214758,0.3908805485442729,0.49329693913106903,0.07126789989782313,0.3908805485442729,0.13700870431781176
8,8.838058212698616,0.8514494085154755,0.36156700992208124,0.07959383518259337,-0.7523096282066712,0.4711329680303078,2.244141415026769,-0.12967224602036945,2.4223571827840047,1.0802215350639557,0.6588097018923901,0.8820622010011272,0.2382038540208892,-0.2720103428062787,0.03749927980649035,0.2382038540208892,0.07020671344727926
9,11.493532241431916,0.9788575346777799,0.325494211147624,0.09785210608046332,0.769692869630779,0.35342559771214543,2.272969641269446,0.14371061501916538,0.6924363978626923,1.2095658156980986,0.6384143532530708,0.9354626378866302,0.20780017629742886,0.25053057342642143,0.034583439078880014,0.20780017629742886,0.09153698927679259
10,5.692367077970545,0.999958342718944,0.5500850807224615,0.19480175987333997,0.7003474662866128,-0.4889486829430545,0.7476902355887087,0.1450063184726583,0.794912163967139,2.0816804652319436,0.7138020919456048,0.8723125503214156,0.39265188136775997,0.3852506925260428,-0.09524806392505875,0.39265188136775997,0.1699280199622132
11,11.413907875093292,0.8819053250730354,0.08342737854333444,0.3667364556735482,-0.43178007565244114,0.24982405604804345,1.8006000836656126,0.023793717398281095,2.0172616961265315,1.3182977815233625,0.9019789167544728,0.9682912480342389,0.30760630241254044,-0.03602227981892579,0.0916195888570493,0.07524973652618215,0.3551077003637933
12,6.6138076982600245,0.9746246051617332,0.27419824762877637,0.23547772034890124,0.29793516551241145,0.07917403919551014,2.0439595504583816,0.05057362826149404,1.268267472936628,1.491539335939213,0.9545861077718929,0.9968608084970879,0.2617458379618273,0.08169330029049267,0.018643722260573283,0.2617458379618273,0.23473851069005686
13,6.626796749490851,0.9944112233742004,0.05172215237394801,0.6943577152383891,0.7625709089335103,-0.31727813779124336,0.7531886331407736,-0.0900674240251425,0.7035182971685175,1.893654274870339,0.646904636595163,0.9483325277979875,0.6542778515962553,0.039441808747799054,-0.22030452285181854,0.03345930018538849,0.6584820072880567
14,5.9116293609997275,0.9997824073463184,0.3430717491948032,0.365777600676644,0.45052835106421096,0.10650215844638043,2.1397196957758324,0.0967661162394131,1.103439259886244,1.4640917965083826,0.8927621211091804,0.9943124711308121,0.3636067881670204,0.15456354946144923,0.03895610398340081,0.3062814625037893,0.3636972300130933
15,10.978270888062102,0.7910955115568513,0.35385689969508544,0.09612678992269472,0.32640691156571033,0.2722293656429688,2.1296820603647126,0.07604460370904785,1.2382965464139752,1.2950871838672169,0.9452293521056858,0.962232390060544,0.3344759280369123,0.11550133776569019,0.026168535041950106,0.3344759280369123,0.09249631081616234
16,5.881535006302632,0.9989928187855415,0.7283835427470321,0.3072956534835204,0.2668941028226251,0.5654450245363964,1.9187442489060713,0.1840852355348613,1.3006275419368498,0.9698236092967568,0.9637258624103153,0.8247859869245077,0.7019620578993643,0.19440127215223432,0.17375879832391716,0.7019620578993643,0.2534531488360169
17,10.683833707028105,0.9240664357087822,0.18907431695062238,0.06376051204409151,-0.5493458263025359,-0.13857161100994525,1.5030337102210598,-0.05822651364574596,2.1523774794065513,1.7098152917039608,0.8355950952010094,0.9903524163761648,0.15798957187242113,-0.10386718687782723,-0.008835396872768778,0.15798957187242113,0.0631453771722476
18,29.04170225692894,0.9644857534981317,0.8493828200115814,0.124450805987693,0.27935436304256733,-0.3481244223574286,1.8646980299149354,0.09951360733738278,1.287674690185919,1.9263659589004771,0.9601880752483242,0.9374483380743212,0.8155672550959141,0.23727879666363494,-0.04332436494638204,0.8155672550959141,0.11666620124517257
19,6.922262052750264,0.9719329105939778,0.5682910602561794,0.03131346245129836,0.12068823440735296,0.49899818706398663,2.197039313959405,0.04248260517972911,1.4498131714344336,1.0483539593515185,0.9926904603528915,0.8666030286739451,0.5641371142201396,0.06858604469180092,0.0156253609938941,0.5641371142201396,0.027136341398563017
20,5.459466377633642,0.9999869036661391,0.2442838284757156,0.5391449527222144,0.263868976824307,-0.6617554549092801,1.703715403025827,-0.14616021560071352,1.3037651740456182,2.293954156596021,0.9645585327338582,0.7497197595754107,0.40420157446485716,0.06445892387461158,-0.3567821134507313,0.2356260511651457,0.4042076243311948
21,6.746202996505856,0.9813841997955156,0.16889289145528538,0.056073975623826496,-0.7149241286146631,0.05127126562608959,1.5783656660600736,-0.05951603918526304,2.367311915899924,1.5195025713940207,0.6992020382726044,0.9986847637373362,0.11809025395528927,-0.12074560325288079,0.0028749836989200813,0.11809025395528927,0.05600022509769431
22,6.496609178205558,0.9909726102265906,0.057798031464687295,0.5239356589954764,-0.36294409934521477,0.30414358369876066,2.105988059633833,0.06877828662760911,1.9422218295953615,1.2617570323046605,0.9318109146980899,0.9526262018729461,0.49396879393947996,-0.020977454473877315,0.15935166895445602,0.053856836566859245,0.4991148368546598
23,8.532649473158408,0.9979587741560627,0.040270287567912504,0.6059805892710725,0.7634730228834541,-0.2371862644119728,1.370838207272918,-0.05640337008194166,0.7021226402480547,1.8102647626327157,0.6458397195351188,0.9714641918126955,0.5873153340285759,0.03074527818186014,-0.1437302722753717,0.026008151228459193,0.5886884434104034
24,6.928284411549327,0.9887935639525384,0.4215887250544329,0.18675319165113316,0.45725272106922077,0.09047708756136193,1.8053505310894042,0.10533024971207654,1.0958927224843689,1.4801953398093197,0.8893368029463266,0.9958985373151291,0.37493436889812726,0.192772591703243,0.01689688487338338,0.37493436889812726,0.1859872304042955
25,6.094404763090871,0.9916931455666997,0.08137030540024748,0.21316659166788696,-0.11845511284580544,-0.03268386598935832,1.631648251966227,-0.008308489842525059,1.689530222952629,1.6034860145920533,0.9929594081535698,0.9994657397349794,0.211031283567134,-0.009638728708483967,-0.006967108315481483,0.08079741029150496,0.21305270522812894
26,6.548426939716479,0.979898213425091,0.18927817517593545,0.5115887114340998,-0.07968860453787525,0.10508421310070501,1.916063410098042,0.018988811287791448,1.6505695140033063,1.4655177441762473,0.9968198063375376,0.9944633267029034,0.49708524392097464,-0.015083313649245797,0.05375989717225602,0.1886762339227985,0.5087562118764065
27,5.470942961698217,0.9999771355445279,0.06873902738529662,0.07744066763656236,-0.23684389459041355,0.7651734623956127,1.890150077113267,0.021487130637602436,1.8099123511871924,0.6994856143845835,0.9715477186403378,0.6438241782082356,0.06678324523774064,-0.016280418956290742,0.059255543785696294,0.06678324523774064,0.04985817420100687
28,5.481585419044977,0.9999895648013902,0.21788127416459396,0.26530475614265037,-0.34870849538748844,0.5961574570553768,2.115150133046507,0.041092567911089554,1.926989076600147,0.9320897945817582,0.9372312336049168,0.8028675397581263,0.21300203657219943,-0.07597705128704442,0.1581634087666993,0.20420513536469348,0.21300457685037935
29,7.1403030340371645,0.9983950851005398,0.32884664336055797,0.3001468502314139,-0.8978255623286101,-0.7579825559723076,1.665446054138953,-0.2614037010014011,2.685602748882861,2.4310109228823733,0.44035129116344707,0.6522748230935237,0.19541918065433173,-0.29524692249506884,-0.2275060767054445,0.1448080439985873,0.19577823363677385
30,6.598517021025888,0.9812117653868855,0.19953291175928084,0.08157955520288915,-0.962285823765671,0.2297208201818174,2.283390014195176,-0.08763286913238948,2.866079860728847,1.3390055048518132,0.27204042600250444,0.973256566777226,0.07769529266527356,-0.1920076923606425,0.018740522331275544,0.05428101831651489,0.07939783781597708
31,6.489225595511799,0.9839475686090894,0.477719027124908,0.28289196114032183,0.3381102597844525,-0.8189092496100178,1.4254984284171128,-0.033479910659389565,1.225888153690767,2.530304243646416,0.9411065041898765,0.5739230269845926,0.44958448360251096,0.16152170436517857,-0.23166284361812725,0.44958448360251096,0.16235821064726125
32,6.065468117338455,0.995607974518039,0.1250638318258061,0.5334099784966531,-0.33446377706976077,0.6362600440502659,1.8826220863589922,0.14835956774652886,1.911832507433455,0.8811556117550228,0.9424086066182913,0.7714746634499111,0.4094473643675037,-0.041829321567276465,0.33938745641513185,0.11786123148930225,0.41151228364152975
33,8.93540415508058,0.8373808577084885,0.2240387813834324,0.3440810579301058,0.25431031710075397,-0.09175831549984942,2.14108499557342,0.016620035635134013,1.3136618191884673,1.662683893815269,0.9671226719584822,0.9957813070833526,0.2797467134704518,0.056975373536487184,-0.031572298271072614,0.2166729848738674,0.3426294856082635
34,5.746554754883768,0.9994930691210264,0.25543767163131076,0.27167564160110763,0.8184824657686598,-0.5197197458804954,2.1504835839058223,0.03398243143025268,0.6120316414930093,2.1173192077064704,0.5745315076035905,0.8543368104804528,0.23196803751518363,0.20907125532700047,-0.1411951954148482,0.14675699058108788,0.23210250113072092
35,8.6101584898272,0.8664960265112364,0.25165106134142806,0.2610109500346428,-0.6055460477109789,0.8817515018098645,1.769394174371034,0.025199614146896816,2.221248168379299,0.49123385756823057,0.7958102689093757,0.47171420272877995,0.20026649879745165,-0.15238630559757488,0.23014679718186581,0.20026649879745165,0.12312257219907295
36,7.075428326985338,0.9851954321530144,0.659386276864162,0.2130334524115911,-0.9590624242669816,0.7323295797037026,2.2997231825915447,-0.2411307047006614,2.8544690571406988,0.7490595686177892,0.28319474987919574,0.6809503555260092,0.18673473175032046,-0.6323926012177223,0.15601069866740924,0.18673473175032046,0.14506520515860613
